Timestamp,Sensor 2,Sensor 4,BBox X1,BBox Y1,BBox X2,BBox Y2,MV 1,MV 2,MV 3,MV 4,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Nose X,Nose Y,Mouth Left X,Mouth Left Y,Mouth Right X,Mouth Right Y,FHP,Posture
1734904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,58,pc65
1734934,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101,122,136,124,119,145,103,164,132,165,nan,pc65
1735004,nan,nan,nan,nan,nan,nan,454,463,451,458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1735014,457,536,nan,nan,nan,nan,540,535,531,537,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1735024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,122,137,123,121,144,106,165,133,165,nan,pc65
1735044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,59,pc65
1735094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1735104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,59,pc65
1735204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,59,pc65
1735254,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1735304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,59,pc65
1735334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1735404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,59,pc65
1735414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,122,136,124,119,145,103,164,132,165,nan,pc65
1735494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,123,136,124,120,144,104,164,133,165,nan,pc65
1735504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1735514,nan,nan,nan,nan,nan,nan,454,456,451,458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1735524,455,535,nan,nan,nan,nan,540,531,531,537,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1735534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1735574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1735604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1735654,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1735704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1735734,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1735804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1735814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1735894,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,123,137,123,119,145,103,166,132,166,nan,pc65
1735904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1735974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1736004,nan,nan,nan,nan,nan,nan,454,456,452,458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1736014,455,536,nan,nan,nan,nan,540,531,537,537,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1736024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1736064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1736104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1736134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1736204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1736214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1736294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1736304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1736374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,122,137,123,120,146,103,166,131,167,nan,pc65
1736404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1736454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,122,137,123,119,145,103,166,132,167,nan,pc65
1736504,nan,nan,nan,nan,nan,nan,454,456,452,449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1736514,453,535,nan,nan,nan,nan,540,531,537,532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1736524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1736534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1736544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1736604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1736614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1736694,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1736704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1736774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1736804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1736854,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,125,135,125,118,147,104,166,130,166,nan,pc65
1736904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1736934,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,126,136,126,118,146,104,166,133,166,nan,pc65
1737004,nan,nan,nan,nan,nan,nan,455,456,452,449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1737014,nan,nan,nan,nan,nan,nan,538,531,537,532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1737024,453,535,nan,nan,nan,nan,nan,nan,nan,nan,100,125,136,126,119,145,104,167,132,168,nan,pc65
1737044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1737094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1737104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1737204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1737254,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,125,135,126,118,147,104,166,130,167,nan,pc65
1737304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1737334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,124,136,125,119,146,103,165,131,166,nan,pc65
1737404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1737414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,122,137,124,118,146,102,165,131,167,nan,pc65
1737494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,124,136,125,119,147,103,168,132,168,nan,pc65
1737504,nan,nan,nan,nan,nan,nan,455,456,452,449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1737514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1737524,453,535,nan,nan,nan,nan,538,532,537,532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1737534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1737574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1737604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1737654,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,125,137,125,119,147,104,167,133,168,nan,pc65
1737704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1737734,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,122,136,125,118,147,102,165,131,167,nan,pc65
1737804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1737814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,123,136,125,119,146,103,166,132,166,nan,pc65
1737894,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1737904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1737974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,124,136,124,119,145,104,166,132,167,nan,pc65
1738004,nan,nan,nan,nan,nan,nan,455,456,445,449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1738014,451,532,nan,nan,nan,nan,538,532,527,532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1738024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1738054,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,124,136,124,119,146,104,166,132,166,nan,pc65
1738104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1738134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1738204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1738214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1738294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,125,135,126,118,146,104,166,131,167,nan,pc65
1738304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1738374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1738404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1738454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,124,136,125,118,147,104,166,130,167,nan,pc65
1738504,nan,nan,nan,nan,nan,nan,455,456,445,454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1738514,453,533,nan,nan,nan,nan,538,532,527,533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1738524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1738534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1738544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1738604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1738614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1738694,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,124,136,124,119,147,103,166,132,167,nan,pc65
1738704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1738774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1738804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1738854,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1738904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1738934,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1739004,nan,nan,nan,nan,nan,nan,446,456,445,454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1739014,nan,nan,nan,nan,nan,nan,527,532,527,533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1739024,450,530,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1739044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1739094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1739104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1739204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1739254,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1739304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1739334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,122,137,124,119,145,103,166,130,168,nan,pc65
1739404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1739414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,123,137,124,119,146,103,167,131,168,nan,pc65
1739494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,122,137,123,119,144,104,164,133,164,nan,pc65
1739504,nan,nan,nan,nan,nan,nan,446,452,445,454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1739514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1739524,449,530,nan,nan,nan,nan,527,532,527,533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1739534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1739574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,121,138,122,120,144,103,163,132,164,nan,pc65
1739604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1739654,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,121,138,122,121,143,105,164,134,164,nan,pc65
1739704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1739734,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101,120,137,121,121,142,105,163,133,164,nan,pc65
1739804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1739814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,120,138,121,122,142,107,163,136,163,nan,pc65
1739894,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,120,138,121,122,141,106,162,134,163,nan,pc65
1739904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,pc65
1739974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103,121,139,121,122,142,107,163,135,163,nan,pc65
1740004,nan,nan,nan,nan,nan,nan,446,452,452,454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1740014,451,531,nan,nan,nan,nan,527,532,533,533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1740024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1740054,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,122,138,122,122,144,107,164,135,164,nan,pc65
1740104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1740134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,122,139,123,122,144,105,164,135,165,nan,pc65
1740204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1740214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101,122,138,122,121,145,107,166,135,166,nan,pc65
1740294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,123,137,124,120,143,106,163,133,164,nan,pc65
1740304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1740374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101,124,137,123,120,144,106,165,134,165,nan,pc65
1740404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,pc65
1740454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101,122,137,122,120,143,106,164,133,164,nan,pc65
1740504,nan,nan,nan,nan,nan,nan,446,452,452,459,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1740514,452,534,nan,nan,nan,nan,527,532,533,545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1740524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1740534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc65
1740544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101,122,138,123,120,144,104,165,133,166,nan,pc65
1740604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1740614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,122,137,122,120,145,103,164,133,165,nan,pc65
1740694,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101,122,139,124,120,145,104,166,133,168,nan,pc65
1740704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1740774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101,122,138,124,120,145,105,164,134,165,nan,pc65
1740804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1740854,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101,121,138,123,119,144,104,165,132,166,nan,pc65
1740904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,pc65
1740934,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,121,139,123,121,144,104,165,133,166,nan,ne65
1741004,nan,nan,nan,nan,nan,nan,438,452,452,459,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1741014,nan,nan,nan,nan,nan,nan,534,532,533,545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1741024,450,536,nan,nan,nan,nan,nan,nan,nan,nan,102,122,138,123,120,145,103,165,133,166,nan,ne65
1741044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,66,ne65
1741094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,122,139,123,120,144,105,165,133,166,nan,ne65
1741104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,66,ne65
1741204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,66,ne65
1741254,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,122,138,123,120,146,103,166,132,167,nan,ne65
1741304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,66,ne65
1741334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101,122,139,123,120,145,104,165,135,166,nan,ne65
1741404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,66,ne65
1741414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101,124,139,125,120,147,105,167,133,168,nan,ne65
1741494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,124,138,125,120,145,107,167,133,168,nan,ne65
1741504,nan,nan,nan,nan,nan,nan,438,457,452,459,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1741514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1741524,452,535,nan,nan,nan,nan,534,529,533,545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1741534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,63,ne65
1741574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,124,138,125,121,145,105,166,133,166,nan,ne65
1741604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,63,ne65
1741654,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,124,138,125,120,145,105,165,133,166,nan,ne65
1741704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,63,ne65
1741734,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,124,138,125,121,145,105,166,134,166,nan,ne65
1741804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,63,ne65
1741814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,124,137,125,120,144,105,165,133,165,nan,ne65
1741894,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101,123,137,124,119,145,106,164,134,165,nan,ne65
1741904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,63,ne65
1741974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101,120,136,120,119,142,105,161,133,161,nan,ne65
1742004,nan,nan,nan,nan,nan,nan,438,457,461,459,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1742014,454,541,nan,nan,nan,nan,534,529,554,545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1742024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67,ne65
1742054,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,116,137,116,121,137,107,156,133,156,nan,ne65
1742104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67,ne65
1742134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104,111,138,112,121,132,107,150,134,150,nan,ne65
1742204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67,ne65
1742214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105,106,139,108,122,127,107,143,135,145,nan,ne65
1742294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,103,137,104,122,121,111,139,133,139,nan,ne65
1742304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67,ne65
1742374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,104,138,105,123,123,111,138,135,139,nan,ne65
1742404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67,ne65
1742504,nan,nan,nan,nan,nan,nan,438,457,461,572,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1742514,482,552,nan,nan,nan,nan,534,529,554,591,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1742524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1742534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,105,139,107,125,126,112,140,135,141,nan,ne65
